doc_id,author,work_group,masked_occurrences,original_char_count,masked_char_count,split
Delavrancea_HagiTudose.txt,Delavrancea,Delavrancea__HagiTudose,0,29897,29897,test
Delavrancea_IancuMoroi.txt,Delavrancea,Delavrancea__IancuMoroi,1,34768,34768,train
Delavrancea_InainteDeAlegeri.txt,Delavrancea,Delavrancea__InainteDeAlegeri,0,25744,25744,train
Delavrancea_Irinel.txt,Delavrancea,Delavrancea__Irinel,0,24713,24713,train
Delavrancea_Lene.txt,Delavrancea,Delavrancea__Lene,0,8181,8181,validation
Delavrancea_Liniste.txt,Delavrancea,Delavrancea__Liniste,0,82454,82454,train
Delavrancea_MareleDuce.txt,Delavrancea,Delavrancea__MareleDuce,0,5055,5055,test
Delavrancea_Micutii.txt,Delavrancea,Delavrancea__Micutii,0,8662,8662,train
Delavrancea_Milogul.txt,Delavrancea,Delavrancea__Milogul,0,15537,15537,train
Delavrancea_MosCraciun.txt,Delavrancea,Delavrancea__MosCraciun,0,12998,12998,train
Delavrancea_Neghinita.txt,Delavrancea,Delavrancea__Neghinita,0,18275,18275,train
Delavrancea_NoroculDracului.txt,Delavrancea,Delavrancea__NoroculDracului,0,18503,18503,train
Delavrancea_NuEGeabaCafea.txt,Delavrancea,Delavrancea__NuEGeabaCafea,0,36232,36232,train
Delavrancea_Odinioara.txt,Delavrancea,Delavrancea__Odinioara,0,6655,6655,train
Delavrancea_PalatulDeClestar.txt,Delavrancea,Delavrancea__PalatulDeClestar,0,14379,14379,train
Delavrancea_Parazitii.txt,Delavrancea,Delavrancea__Parazitii,0,109493,109493,train
Delavrancea_Poveste.txt,Delavrancea,Delavrancea__Poveste,0,17568,17568,validation
Delavrancea_PravoslavniculSiSlaninele.txt,Delavrancea,Delavrancea__PravoslavniculSiSlaninele,0,4940,4940,train
Delavrancea_Razmirita.txt,Delavrancea,Delavrancea__Razmirita,0,9703,9703,train
Delavrancea_SadiElMahib.txt,Delavrancea,Delavrancea__SadiElMahib,0,12298,12298,train
Delavrancea_Sentino.txt,Delavrancea,Delavrancea__Sentino,0,9526,9526,train
Delavrancea_Sorcova.txt,Delavrancea,Delavrancea__Sorcova,0,8424,8424,train
Delavrancea_StapaneaOdata.txt,Delavrancea,Delavrancea__StapaneaOdata,0,35650,35650,test
Delavrancea_Suer.txt,Delavrancea,Delavrancea__Suer,0,8441,8441,test
Delavrancea_Sultanica.txt,Delavrancea,Delavrancea__Sultanica,0,40021,40021,train
Delavrancea_Susana.txt,Delavrancea,Delavrancea__Susana,0,12044,12044,validation
Delavrancea_Trubadurul.txt,Delavrancea,Delavrancea__Trubadurul,0,41326,41326,validation
Delavrancea_Vacantie.txt,Delavrancea,Delavrancea__Vacantie,0,45721,45721,train
Delavrancea_Vaduvele.txt,Delavrancea,Delavrancea__Vaduvele,0,24366,24366,test
Delavrancea_Zigzag.txt,Delavrancea,Delavrancea__Zigzag,0,57086,57086,train
Delavrancea_Zobie.txt,Delavrancea,Delavrancea__Zobie,0,13561,13561,train
Demetrescu_Arborii.txt,Demetrescu,Demetrescu__Arborii,0,5203,5203,train
Demetrescu_ArtaSiArta.txt,Demetrescu,Demetrescu__ArtaSiArta,0,6522,6522,train
Demetrescu_BirjarulDinSalzburg.txt,Demetrescu,Demetrescu__BirjarulDinSalzburg,0,871,871,test
Demetrescu_Carutasul.txt,Demetrescu,Demetrescu__Carutasul,0,2283,2283,train
Demetrescu_CeNuSeIarta.txt,Demetrescu,Demetrescu__CeNuSeIarta,0,4511,4511,train
Demetrescu_ContrasteDeCraciun.txt,Demetrescu,Demetrescu__ContrasteDeCraciun,0,3440,3440,train
Demetrescu_Copiii.txt,Demetrescu,Demetrescu__Copiii,0,5606,5606,train
Demetrescu_Copilul.txt,Demetrescu,Demetrescu__Copilul,0,1844,1844,validation
Demetrescu_Credinciosii.txt,Demetrescu,Demetrescu__Credinciosii,0,963,963,validation
Demetrescu_CrengiUscate.txt,Demetrescu,Demetrescu__CrengiUscate,0,1396,1396,train
Demetrescu_CumSAuDespartit.txt,Demetrescu,Demetrescu__CumSAuDespartit,0,5610,5610,train
Demetrescu_CuvinteZadarnice.txt,Demetrescu,Demetrescu__CuvinteZadarnice,0,3797,3797,test
Demetrescu_Evreul.txt,Demetrescu,Demetrescu__Evreul,0,4809,4809,test
Demetrescu_FaraTitlu.txt,Demetrescu,Demetrescu__FaraTitlu,0,7974,7974,train
Demetrescu_FemeiaCareInsala.txt,Demetrescu,Demetrescu__FemeiaCareInsala,0,5800,5800,validation
Demetrescu_Filip.txt,Demetrescu,Demetrescu__Filip,0,8439,8439,train
Demetrescu_Fluture.txt,Demetrescu,Demetrescu__Fluture,0,4764,4764,train
Demetrescu_Foamea.txt,Demetrescu,Demetrescu__Foamea,0,7157,7157,train
Demetrescu_GestulFrumos.txt,Demetrescu,Demetrescu__GestulFrumos,0,5343,5343,train
Demetrescu_Inselatoare.txt,Demetrescu,Demetrescu__Inselatoare,0,5471,5471,validation
Demetrescu_IntaiaNinsoare.txt,Demetrescu,Demetrescu__IntaiaNinsoare,0,4625,4625,test
Demetrescu_IntrOMenajerie.txt,Demetrescu,Demetrescu__IntrOMenajerie,0,855,855,train
Demetrescu_Jidanca.txt,Demetrescu,Demetrescu__Jidanca,0,7479,7479,train
Demetrescu_LaCurteaCuJuri.txt,Demetrescu,Demetrescu__LaCurteaCuJuri,0,1366,1366,train
Demetrescu_LaRasaritulLunii.txt,Demetrescu,Demetrescu__LaRasaritulLunii,0,7301,7301,train
Demetrescu_LangaOCruce.txt,Demetrescu,Demetrescu__LangaOCruce,0,5647,5647,train
Demetrescu_Marturisire.txt,Demetrescu,Demetrescu__Marturisire,0,4704,4704,train
Demetrescu_Modele.txt,Demetrescu,Demetrescu__Modele,0,1577,1577,train
Demetrescu_OCasaVeche.txt,Demetrescu,Demetrescu__OCasaVeche,0,3974,3974,train
Demetrescu_OConfesiune.txt,Demetrescu,Demetrescu__OConfesiune,0,6384,6384,train
Demetrescu_OReprezentare.txt,Demetrescu,Demetrescu__OReprezentare,0,2603,2603,train
Demetrescu_OVizita.txt,Demetrescu,Demetrescu__OVizita,0,4760,4760,train
Demetrescu_OreDeCitire.txt,Demetrescu,Demetrescu__OreDeCitire,0,4529,4529,train
Demetrescu_Ostenitii.txt,Demetrescu,Demetrescu__Ostenitii,0,2372,2372,test
Demetrescu_PadureaDinSolca.txt,Demetrescu,Demetrescu__PadureaDinSolca,0,6842,6842,train
Demetrescu_PaltoaneVechi.txt,Demetrescu,Demetrescu__PaltoaneVechi,0,4375,4375,train
Demetrescu_Papusa.txt,Demetrescu,Demetrescu__Papusa,0,1145,1145,validation
Demetrescu_PeLac.txt,Demetrescu,Demetrescu__PeLac,0,2509,2509,train
Demetrescu_PeTerasa.txt,Demetrescu,Demetrescu__PeTerasa,0,9589,9589,validation
Demetrescu_Popescu.txt,Demetrescu,Demetrescu__Popescu,0,5728,5728,test
Demetrescu_PrimaTigare.txt,Demetrescu,Demetrescu__PrimaTigare,0,8310,8310,train
Demetrescu_PrintreClowni.txt,Demetrescu,Demetrescu__PrintreClowni,0,845,845,train
Demetrescu_RasSiLacrami.txt,Demetrescu,Demetrescu__RasSiLacrami,0,1580,1580,train
Demetrescu_Realitatea.txt,Demetrescu,Demetrescu__Realitatea,0,1950,1950,validation
Demetrescu_Regele.txt,Demetrescu,Demetrescu__Regele,0,856,856,validation
Demetrescu_Rozele.txt,Demetrescu,Demetrescu__Rozele,0,1596,1596,train
Demetrescu_Rugaciunea.txt,Demetrescu,Demetrescu__Rugaciunea,0,6947,6947,train
Demetrescu_Scheletul.txt,Demetrescu,Demetrescu__Scheletul,0,9979,9979,test
Demetrescu_ScrisoriGasite.txt,Demetrescu,Demetrescu__ScrisoriGasite,0,3638,3638,train
Demetrescu_SfarsitulPoemei.txt,Demetrescu,Demetrescu__SfarsitulPoemei,0,6897,6897,test
Demetrescu_Silueta.txt,Demetrescu,Demetrescu__Silueta,0,5357,5357,test
Demetrescu_Simplu.txt,Demetrescu,Demetrescu__Simplu,0,11390,11390,train
Demetrescu_SufleteNeintelese.txt,Demetrescu,Demetrescu__SufleteNeintelese,0,9131,9131,train
Demetrescu_SurasulCopilului.txt,Demetrescu,Demetrescu__SurasulCopilului,0,1224,1224,validation
Demetrescu_TeIubesc.txt,Demetrescu,Demetrescu__TeIubesc,0,8385,8385,train
Demetrescu_Tiganii.txt,Demetrescu,Demetrescu__Tiganii,0,5398,5398,train
Demetrescu_Timid.txt,Demetrescu,Demetrescu__Timid,0,2412,2412,train
Demetrescu_UnAmic.txt,Demetrescu,Demetrescu__UnAmic,0,1479,1479,train
Demetrescu_UnBogat.txt,Demetrescu,Demetrescu__UnBogat,0,1272,1272,train
Demetrescu_UnBratDeLemne.txt,Demetrescu,Demetrescu__UnBratDeLemne,0,10352,10352,train
Demetrescu_UnFermecator.txt,Demetrescu,Demetrescu__UnFermecator,0,3622,3622,train
Demetrescu_UnOmDePrisos.txt,Demetrescu,Demetrescu__UnOmDePrisos,0,6123,6123,train
Demetrescu_Valsul.txt,Demetrescu,Demetrescu__Valsul,0,5647,5647,train
Eminescu_Archaeus.txt,Eminescu,Eminescu__Archaeus,0,21727,21727,test
Eminescu_AurMarireSiAmor.txt,Eminescu,Eminescu__AurMarireSiAmor,0,15422,15422,train
Eminescu_AvatariiFaraonuluiTla.txt,Eminescu,Eminescu__AvatariiFaraonuluiTla,0,91274,91274,train
Eminescu_BortaVantului.txt,Eminescu,Eminescu__BortaVantului,0,3996,3996,train
Eminescu_CalinNebunul.txt,Eminescu,Eminescu__CalinNebunul,0,17219,17219,train
Eminescu_Cezara.txt,Eminescu,Eminescu__Cezara,0,58591,58591,train
Eminescu_ComoaraMisterioasa.txt,Eminescu,Eminescu__ComoaraMisterioasa,0,33038,33038,validation
Eminescu_Contrapagina.txt,Eminescu,Eminescu__Contrapagina,0,8665,8665,train
Eminescu_DupaAceastaIntamplareMinunata.txt,Eminescu,Eminescu__DupaAceastaIntamplareMinunata,0,7897,7897,test
Eminescu_FatFrumosDinLacrima.txt,Eminescu,Eminescu__FatFrumosDinLacrima,0,39627,39627,test
Eminescu_FinulLuiDumnezeu.txt,Eminescu,Eminescu__FinulLuiDumnezeu,0,15813,15813,train
Eminescu_Fragmentarium.txt,Eminescu,Eminescu__Fragmentarium,0,6083,6083,validation
Eminescu_FrumoasaLumii.txt,Eminescu,Eminescu__FrumoasaLumii,0,24199,24199,train
Eminescu_GeniuPustiu.txt,Eminescu,Eminescu__GeniuPustiu,0,170837,170837,train
Eminescu_IconostasSiFragmentarium.txt,Eminescu,Eminescu__IconostasSiFragmentarium,0,24141,24141,train
Eminescu_LaAniversara.txt,Eminescu,Eminescu__LaAniversara,0,9903,9903,train
Eminescu_LaCurteaCuconuluiVasileCreanga.txt,Eminescu,Eminescu__LaCurteaCuconuluiVasileCreanga,0,22207,22207,train
Eminescu_LegendaCantaretului.txt,Eminescu,Eminescu__LegendaCantaretului,0,2543,2543,validation
Eminescu_MoarteaLuiIoanVestimie.txt,Eminescu,Eminescu__MoarteaLuiIoanVestimie,0,11778,11778,train
Eminescu_MosIosif.txt,Eminescu,Eminescu__MosIosif,0,7528,7528,train
Eminescu_ParinteleErmolachieChisalita.txt,Eminescu,Eminescu__ParinteleErmolachieChisalita,0,8309,8309,validation
Eminescu_PePodeleleReciDeCaramida.txt,Eminescu,Eminescu__PePodeleleReciDeCaramida,0,11569,11569,train
Eminescu_Poesis.txt,Eminescu,Eminescu__Poesis,0,5634,5634,train
Eminescu_SarmanulDionis.txt,Eminescu,Eminescu__SarmanulDionis,0,84193,84193,train
Eminescu_TassoNScotia.txt,Eminescu,Eminescu__TassoNScotia,0,165238,165238,train
Eminescu_UmbraMea.txt,Eminescu,Eminescu__UmbraMea,0,10703,10703,train
Eminescu_VasilieFinulLuiDumnezeu.txt,Eminescu,Eminescu__VasilieFinulLuiDumnezeu,0,9167,9167,test
Filimon_ArteleSiStiintileInRomania.txt,Filimon,Filimon__ArteleSiStiintileInRomania,0,7077,7077,train
Filimon_AscanioSiEleonora.txt,Filimon,Filimon__AscanioSiEleonora,0,28623,28623,test
Filimon_BabaHirca.txt,Filimon,Filimon__BabaHirca,0,8128,8128,train
Filimon_CiocoiiVechiSiNoi-CheraDuduca.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,14284,14284,train
Filimon_CiocoiiVechiSiNoi-DinuPaturica.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,7679,7679,train
Filimon_CiocoiiVechiSiNoi-EducatiuneaCiocoiului.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,14850,14850,train
Filimon_CiocoiiVechiSiNoi-IpocritiiInLupta.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,13478,13478,train
Filimon_CiocoiiVechiSiNoi-PostelniculAndronacheTuzluc.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,18190,18190,train
Filimon_CiocoiiVechiSiNoi-RomanulSiFanariotul.txt,Filimon,Filimon__CiocoiiVechiSiNoi,0,4668,4668,train
Filimon_DespreNouaTrupaItaliana.txt,Filimon,Filimon__DespreNouaTrupaItaliana,0,8983,8983,train
Filimon_DespreTeatrulItalian.txt,Filimon,Filimon__DespreTeatrulItalian,0,7854,7854,validation
Filimon_DespreTeatrulItalian2.txt,Filimon,Filimon__DespreTeatrulItalian2,0,14420,14420,train
Filimon_DespreTeatrulItalianImpresiuni1858.txt,Filimon,Filimon__DespreTeatrulItalianImpresiuni1858,1,8298,8298,train
Filimon_DonPasqualeOperaComicaInTreiActe.txt,Filimon,Filimon__DonPasqualeOperaComicaInTreiActe,0,7549,7549,train
Filimon_ErnaniOperaSerieIn4Acte.txt,Filimon,Filimon__ErnaniOperaSerieIn4Acte,0,3090,3090,train
Filimon_GhibeliniSiGuelfiSauDiferitePartideMuzicale.txt,Filimon,Filimon__GhibeliniSiGuelfiSauDiferitePartideMuzicale,0,9217,9217,validation
Filimon_IlBarbiereDiSevilla.txt,Filimon,Filimon__IlBarbiereDiSevilla,0,10649,10649,train
Filimon_ImpresiuniDeLaOperaFavoritaDeDonizetti.txt,Filimon,Filimon__ImpresiuniDeLaOperaFavoritaDeDonizetti,0,8631,8631,test
Filimon_InfluentaCometuluiAsupraArtistilor.txt,Filimon,Filimon__InfluentaCometuluiAsupraArtistilor,0,8492,8492,validation
Filimon_JoculBanatean.txt,Filimon,Filimon__JoculBanatean,0,8494,8494,train
Filimon_LautariiSiCompozitiunileLor.txt,Filimon,Filimon__LautariiSiCompozitiunileLor,0,12565,12565,train
Filimon_LuciaDiLammermoor.txt,Filimon,Filimon__LuciaDiLammermoor,0,8945,8945,train
Filimon_MACanini.txt,Filimon,Filimon__MACanini,0,1016,1016,train
Filimon_MateoCipriani.txt,Filimon,Filimon__MateoCipriani,0,72778,72778,train
Filimon_NenorocirileUnuiSlujnicarSauGentilomiiDeMahala.txt,Filimon,Filimon__NenorocirileUnuiSlujnicarSauGentilomiiDeMahala,0,61269,61269,train
Filimon_OCantatritaDeUlita.txt,Filimon,Filimon__OCantatritaDeUlita,0,12393,12393,train
Filimon_OmulDeFloriCuBarbaDeMatase.txt,Filimon,Filimon__OmulDeFloriCuBarbaDeMatase,0,18994,18994,train
Filimon_OmulDePiatra.txt,Filimon,Filimon__OmulDePiatra,0,14832,14832,test
Filimon_OrasulBergamoSiMonumentulMaestruluiGDonizetti.txt,Filimon,Filimon__OrasulBergamoSiMonumentulMaestruluiGDonizetti,0,36096,36096,train
Filimon_ParalelismIntreFostaDirectiuneSiCeleDeAstazi.txt,Filimon,Filimon__ParalelismIntreFostaDirectiuneSiCeleDeAstazi,0,8040,8040,train
Filimon_RomanNazdravan.txt,Filimon,Filimon__RomanNazdravan,0,10541,10541,test
Filimon_SchitaBiograficaAsupraCelebruluiViolonistPaganini.txt,Filimon,Filimon__SchitaBiograficaAsupraCelebruluiViolonistPaganini,0,34605,34605,train
Filimon_SchitaBiograficaAsupraMaestruluiBellini.txt,Filimon,Filimon__SchitaBiograficaAsupraMaestruluiBellini,0,9538,9538,train
Filimon_SchitaDinViataSiScrierileDonizetti.txt,Filimon,Filimon__SchitaDinViataSiScrierileDonizetti,0,9711,9711,train
Filimon_SchiteTraseDinViataSiScrierileMuzicaleVerdi.txt,Filimon,Filimon__SchiteTraseDinViataSiScrierileMuzicaleVerdi,0,20559,20559,validation
Garleanu_BoierulIorguBuhtea.txt,Garleanu,Garleanu__BoierulIorguBuhtea,0,32440,32440,train
Garleanu_CaSoarele.txt,Garleanu,Garleanu__CaSoarele,0,2874,2874,validation
Garleanu_Calul.txt,Garleanu,Garleanu__Calul,0,6656,6656,train
Garleanu_CandStapanulNuIAcasa.txt,Garleanu,Garleanu__CandStapanulNuIAcasa,0,3773,3773,train
Garleanu_Cantaretul.txt,Garleanu,Garleanu__Cantaretul,0,2589,2589,train
Garleanu_Caprioara.txt,Garleanu,Garleanu__Caprioara,0,2368,2368,train
Garleanu_CatUnFirDeNeghina.txt,Garleanu,Garleanu__CatUnFirDeNeghina,0,3466,3466,train
Garleanu_CeaDintaiDurere.txt,Garleanu,Garleanu__CeaDintaiDurere,0,8793,8793,train
Garleanu_CiocCiocCioc.txt,Garleanu,Garleanu__CiocCiocCioc,0,4358,4358,train
Garleanu_Cocosul.txt,Garleanu,Garleanu__Cocosul,0,3680,3680,train
Garleanu_Colonelul.txt,Garleanu,Garleanu__Colonelul,0,7934,7934,validation
Garleanu_Comoara.txt,Garleanu,Garleanu__Comoara,0,8202,8202,test
Garleanu_Demisia.txt,Garleanu,Garleanu__Demisia,0,10106,10106,test
Garleanu_FetitaMamei.txt,Garleanu,Garleanu__FetitaMamei,0,32606,32606,train
Garleanu_Filozoful.txt,Garleanu,Garleanu__Filozoful,0,2636,2636,train
Garleanu_Fricosul.txt,Garleanu,Garleanu__Fricosul,0,1747,1747,test
Garleanu_Frunza.txt,Garleanu,Garleanu__Frunza,0,4404,4404,train
Garleanu_Furnica.txt,Garleanu,Garleanu__Furnica,0,19034,19034,train
Garleanu_Gandacelul.txt,Garleanu,Garleanu__Gandacelul,0,3095,3095,train
Garleanu_Gaza.txt,Garleanu,Garleanu__Gaza,0,4548,4548,test
Garleanu_Grivei.txt,Garleanu,Garleanu__Grivei,0,4163,4163,train
Garleanu_Hoinar.txt,Garleanu,Garleanu__Hoinar,0,5639,5639,train
Garleanu_InCurteaMea.txt,Garleanu,Garleanu__InCurteaMea,0,4181,4181,train
Garleanu_InFelDeFelDeFete.txt,Garleanu,Garleanu__InFelDeFelDeFete,0,5937,5937,train
Garleanu_LaMoarte.txt,Garleanu,Garleanu__LaMoarte,0,9290,9290,train
Garleanu_Luptatorii.txt,Garleanu,Garleanu__Luptatorii,0,3791,3791,train
Garleanu_Marinimie.txt,Garleanu,Garleanu__Marinimie,0,1624,1624,validation
Garleanu_MesterulDeOglinzi.txt,Garleanu,Garleanu__MesterulDeOglinzi,0,4188,4188,train
Garleanu_Musafirul.txt,Garleanu,Garleanu__Musafirul,0,2046,2046,validation
Garleanu_Nadisanca.txt,Garleanu,Garleanu__Nadisanca,0,7295,7295,train
Garleanu_NegustorulMeremet.txt,Garleanu,Garleanu__NegustorulMeremet,0,17799,17799,test
Garleanu_NuculLuiOdobac.txt,Garleanu,Garleanu__NuculLuiOdobac,0,32323,32323,train
Garleanu_OmMilostiv.txt,Garleanu,Garleanu__OmMilostiv,0,12041,12041,train
Garleanu_Oratorul.txt,Garleanu,Garleanu__Oratorul,0,8248,8248,train
Garleanu_Parasita.txt,Garleanu,Garleanu__Parasita,0,5085,5085,train
Garleanu_PasareDeNoapte.txt,Garleanu,Garleanu__PasareDeNoapte,0,2641,2641,train
Garleanu_Primavara.txt,Garleanu,Garleanu__Primavara,0,8327,8327,train
Garleanu_Prizonierul.txt,Garleanu,Garleanu__Prizonierul,0,14265,14265,train
Garleanu_Punga.txt,Garleanu,Garleanu__Punga,0,21243,21243,train
Garleanu_Santinela.txt,Garleanu,Garleanu__Santinela,0,10806,10806,validation
Garleanu_Saracutul.txt,Garleanu,Garleanu__Saracutul,0,2707,2707,train
Garleanu_SineturileConuluiGheorghies.txt,Garleanu,Garleanu__SineturileConuluiGheorghies,0,8765,8765,train
Garleanu_Singuraticii.txt,Garleanu,Garleanu__Singuraticii,0,1619,1619,train
Garleanu_Sortas.txt,Garleanu,Garleanu__Sortas,0,5403,5403,train
Garleanu_Tovarasii.txt,Garleanu,Garleanu__Tovarasii,0,4469,4469,train
Garleanu_Trandafirul.txt,Garleanu,Garleanu__Trandafirul,0,3052,3052,train
Garleanu_Ucigasul.txt,Garleanu,Garleanu__Ucigasul,0,5908,5908,train
Garleanu_Voinicul.txt,Garleanu,Garleanu__Voinicul,0,2104,2104,train
Garleanu_Vulturul.txt,Garleanu,Garleanu__Vulturul,0,3543,3543,test
Garleanu_ΓÇïCalatoare.txt,Garleanu,Garleanu__ΓÇïCalatoare,0,3988,3988,train
Garleanu_ΓÇïDupaAsemanareaLor.txt,Garleanu,Garleanu__ΓÇïDupaAsemanareaLor,0,3428,3428,validation
Garleanu_ΓÇïMaiSus.txt,Garleanu,Garleanu__ΓÇïMaiSus,0,1883,1883,validation
Garleanu_ΓÇïMusculita.txt,Garleanu,Garleanu__ΓÇïMusculita,0,2777,2777,test
Garleanu_ΓÇïNedespartite.txt,Garleanu,Garleanu__ΓÇïNedespartite,0,2429,2429,validation
Garleanu_ΓÇïORaza.txt,Garleanu,Garleanu__ΓÇïORaza,0,2676,2676,test
Iorga_ADouaCriza.txt,Iorga,Iorga__ADouaCriza,0,4198,4198,train
Iorga_ADouaMetropolaARomanilorCleveland.txt,Iorga,Iorga__ADouaMetropolaARomanilorCleveland,0,32716,32716,train
Iorga_ADouaSesiuneACamerei.txt,Iorga,Iorga__ADouaSesiuneACamerei,0,17427,17427,validation
Iorga_APatracrizaSiFormareaMinisteriuluiDeSpecialisti.txt,Iorga,Iorga__APatracrizaSiFormareaMinisteriuluiDeSpecialisti,0,11716,11716,test
Iorga_ATreiaCrizaFaraRezultat.txt,Iorga,Iorga__ATreiaCrizaFaraRezultat,0,4172,4172,test
Iorga_AbrudSiImprejurimilePinaLaVidra.txt,Iorga,Iorga__AbrudSiImprejurimilePinaLaVidra,0,10645,10645,test
Iorga_AccidentulVladicaiCiceagov.txt,Iorga,Iorga__AccidentulVladicaiCiceagov,0,2231,2231,train
Iorga_AcelasiDrumCernica.txt,Iorga,Iorga__AcelasiDrumCernica,0,4107,4107,train
Iorga_Ac╠ºorele.txt,Iorga,Iorga__Ac╠ºorele,0,5001,5001,validation
Iorga_AdapostulDinValeniiDeMunte.txt,Iorga,Iorga__AdapostulDinValeniiDeMunte,1,32734,32734,train
Iorga_Adolescenta.txt,Iorga,Iorga__Adolescenta,0,32731,32731,validation
Iorga_AlbaniaSiRomania.txt,Iorga,Iorga__AlbaniaSiRomania,0,17284,17284,train
Iorga_Alegerile.txt,Iorga,Iorga__Alegerile,0,26553,26553,train
Iorga_AlexandruCelBun.txt,Iorga,Iorga__AlexandruCelBun,0,8386,8386,test
Iorga_AltiCalatoriDinIntiiaJumatateASecoluluiAlXviiLeaPinaLaVasileLupu.txt,Iorga,Iorga__AltiCalatoriDinIntiiaJumatateASecoluluiAlXviiLeaPinaLaVasileLupu,0,32717,32717,validation
Iorga_AltiCalatoriMireniPrinTerileNoastrePinaLa1700.txt,Iorga,Iorga__AltiCalatoriMireniPrinTerileNoastrePinaLa1700,0,8894,8894,test
Iorga_AltiCalatoriSuptMateiBasarabSiVasileLupu.txt,Iorga,Iorga__AltiCalatoriSuptMateiBasarabSiVasileLupu,0,32710,32710,test
Iorga_Argesul.txt,Iorga,Iorga__Argesul,0,29502,29502,train
Iorga_AtingereaCuViataDinAfara.txt,Iorga,Iorga__AtingereaCuViataDinAfara,0,22832,22832,train
Iorga_Bacau.txt,Iorga,Iorga__Bacau,0,2684,2684,train
Iorga_BasarabeniiInRazboiulRusiei.txt,Iorga,Iorga__BasarabeniiInRazboiulRusiei,0,7978,7978,train
Iorga_BasarabiaDeAziAsaCumOInfatiseazaUnGuvernatorAlEi.txt,Iorga,Iorga__BasarabiaDeAziAsaCumOInfatiseazaUnGuvernatorAlEi,0,10648,10648,train
Iorga_BasarabiaSubStefanCelMareUrmasiiSaiPanaLaSfarsitulVeaculuiAlXviLea.txt,Iorga,Iorga__BasarabiaSubStefanCelMareUrmasiiSaiPanaLaSfarsitulVeaculuiAlXviLea,0,21326,21326,validation
Iorga_Birlad.txt,Iorga,Iorga__Birlad,0,2852,2852,train
Iorga_Blaj.txt,Iorga,Iorga__Blaj,0,6699,6699,validation
Iorga_BogdanVodaTatalLuiStefanCelMare.txt,Iorga,Iorga__BogdanVodaTatalLuiStefanCelMare,0,16006,16006,test
Iorga_Botosani.txt,Iorga,Iorga__Botosani,0,13865,13865,validation
Iorga_BpHasdeu.txt,Iorga,Iorga__BpHasdeu,0,4869,4869,train
Iorga_BradulSiTebea.txt,Iorga,Iorga__BradulSiTebea,0,3898,3898,test
Iorga_Brasov.txt,Iorga,Iorga__Brasov,0,3919,3919,train
Iorga_Buzau.txt,Iorga,Iorga__Buzau,0,934,934,train
Iorga_CalatoriApuseniSuptBrancoveanuSiNicolaeMavrocordat.txt,Iorga,Iorga__CalatoriApuseniSuptBrancoveanuSiNicolaeMavrocordat,0,28313,28313,train
Iorga_CalatoriArtistiFranceziInTerileNoastre.txt,Iorga,Iorga__CalatoriArtistiFranceziInTerileNoastre,0,22042,22042,train
Iorga_CalatoriDupa1821.txt,Iorga,Iorga__CalatoriDupa1821,0,32725,32725,train
Iorga_CalatoriEngleziPorterSiBoscovich.txt,Iorga,Iorga__CalatoriEngleziPorterSiBoscovich,0,32705,32705,train
Iorga_CalatoriFranceziDinEpocaRazboiuluiCrimeii.txt,Iorga,Iorga__CalatoriFranceziDinEpocaRazboiuluiCrimeii,0,32718,32718,train
Iorga_CalatoriGermaniPrinArdeal.txt,Iorga,Iorga__CalatoriGermaniPrinArdeal,0,23432,23432,train
Iorga_CalatoriInEpocaDeCritica.txt,Iorga,Iorga__CalatoriInEpocaDeCritica,0,32710,32710,train
Iorga_CalatoriIntre18121821.txt,Iorga,Iorga__CalatoriIntre18121821,0,16883,16883,validation
Iorga_CalatoriItalieniGermaniElvetieniSiEngleziInTerileNoastre.txt,Iorga,Iorga__CalatoriItalieniGermaniElvetieniSiEngleziInTerileNoastre,0,32710,32710,test
Iorga_CalatoriItalieniSiFranceziDupaPaceaDeLaChiuciucCainargi.txt,Iorga,Iorga__CalatoriItalieniSiFranceziDupaPaceaDeLaChiuciucCainargi,0,32705,32705,train
Iorga_CalatoriMaiNoiPrinArdeal.txt,Iorga,Iorga__CalatoriMaiNoiPrinArdeal,0,10446,10446,test
Iorga_CalatoriOcazionaliInainteaRazboiuluiRusoAustriacPentruImpartireaTurciei.txt,Iorga,Iorga__CalatoriOcazionaliInainteaRazboiuluiRusoAustriacPentruImpartireaTurciei,0,20234,20234,train
Iorga_CalatoriOrientali.txt,Iorga,Iorga__CalatoriOrientali,0,11511,11511,train
Iorga_CalatoriPoloniInTerileNoastreInADouaJumatateAVeaculuiAlXviiiLea.txt,Iorga,Iorga__CalatoriPoloniInTerileNoastreInADouaJumatateAVeaculuiAlXviiiLea,0,25500,25500,train
Iorga_CalatoriStrainiInAjunulDomnilorPaminteni.txt,Iorga,Iorga__CalatoriStrainiInAjunulDomnilorPaminteni,0,32709,32709,train
Iorga_CalatoriiDinTimpulRazboiuluiDeLa1789La1793.txt,Iorga,Iorga__CalatoriiDinTimpulRazboiuluiDeLa1789La1793,0,32696,32696,test
