doc_id,source_path,author,title,work_group,input_char_count,normalized_char_count
Demetrescu_Popescu.txt,ro-storiesAP-ROST/Demetrescu_Popescu.txt,Demetrescu,Popescu,Demetrescu__Popescu,5756,5728
Demetrescu_PrimaTigare.txt,ro-storiesAP-ROST/Demetrescu_PrimaTigare.txt,Demetrescu,PrimaTigare,Demetrescu__PrimaTigare,8344,8310
Demetrescu_PrintreClowni.txt,ro-storiesAP-ROST/Demetrescu_PrintreClowni.txt,Demetrescu,PrintreClowni,Demetrescu__PrintreClowni,855,845
Demetrescu_RasSiLacrami.txt,ro-storiesAP-ROST/Demetrescu_RasSiLacrami.txt,Demetrescu,RasSiLacrami,Demetrescu__RasSiLacrami,1590,1580
Demetrescu_Realitatea.txt,ro-storiesAP-ROST/Demetrescu_Realitatea.txt,Demetrescu,Realitatea,Demetrescu__Realitatea,1974,1950
Demetrescu_Regele.txt,ro-storiesAP-ROST/Demetrescu_Regele.txt,Demetrescu,Regele,Demetrescu__Regele,862,856
Demetrescu_Rozele.txt,ro-storiesAP-ROST/Demetrescu_Rozele.txt,Demetrescu,Rozele,Demetrescu__Rozele,1607,1596
Demetrescu_Rugaciunea.txt,ro-storiesAP-ROST/Demetrescu_Rugaciunea.txt,Demetrescu,Rugaciunea,Demetrescu__Rugaciunea,6971,6947
Demetrescu_Scheletul.txt,ro-storiesAP-ROST/Demetrescu_Scheletul.txt,Demetrescu,Scheletul,Demetrescu__Scheletul,10143,9979
Demetrescu_ScrisoriGasite.txt,ro-storiesAP-ROST/Demetrescu_ScrisoriGasite.txt,Demetrescu,ScrisoriGasite,Demetrescu__ScrisoriGasite,3650,3638
Demetrescu_SfarsitulPoemei.txt,ro-storiesAP-ROST/Demetrescu_SfarsitulPoemei.txt,Demetrescu,SfarsitulPoemei,Demetrescu__SfarsitulPoemei,6915,6897
Demetrescu_Silueta.txt,ro-storiesAP-ROST/Demetrescu_Silueta.txt,Demetrescu,Silueta,Demetrescu__Silueta,5379,5357
Demetrescu_Simplu.txt,ro-storiesAP-ROST/Demetrescu_Simplu.txt,Demetrescu,Simplu,Demetrescu__Simplu,11465,11390
Demetrescu_SufleteNeintelese.txt,ro-storiesAP-ROST/Demetrescu_SufleteNeintelese.txt,Demetrescu,SufleteNeintelese,Demetrescu__SufleteNeintelese,9183,9131
Demetrescu_SurasulCopilului.txt,ro-storiesAP-ROST/Demetrescu_SurasulCopilului.txt,Demetrescu,SurasulCopilului,Demetrescu__SurasulCopilului,1238,1224
Demetrescu_TeIubesc.txt,ro-storiesAP-ROST/Demetrescu_TeIubesc.txt,Demetrescu,TeIubesc,Demetrescu__TeIubesc,8401,8385
Demetrescu_Tiganii.txt,ro-storiesAP-ROST/Demetrescu_Tiganii.txt,Demetrescu,Tiganii,Demetrescu__Tiganii,5400,5398
Demetrescu_Timid.txt,ro-storiesAP-ROST/Demetrescu_Timid.txt,Demetrescu,Timid,Demetrescu__Timid,2476,2412
Demetrescu_UnAmic.txt,ro-storiesAP-ROST/Demetrescu_UnAmic.txt,Demetrescu,UnAmic,Demetrescu__UnAmic,1481,1479
Demetrescu_UnBogat.txt,ro-storiesAP-ROST/Demetrescu_UnBogat.txt,Demetrescu,UnBogat,Demetrescu__UnBogat,1272,1272
Demetrescu_UnBratDeLemne.txt,ro-storiesAP-ROST/Demetrescu_UnBratDeLemne.txt,Demetrescu,UnBratDeLemne,Demetrescu__UnBratDeLemne,10372,10352
Demetrescu_UnFermecator.txt,ro-storiesAP-ROST/Demetrescu_UnFermecator.txt,Demetrescu,UnFermecator,Demetrescu__UnFermecator,3622,3622
Demetrescu_UnOmDePrisos.txt,ro-storiesAP-ROST/Demetrescu_UnOmDePrisos.txt,Demetrescu,UnOmDePrisos,Demetrescu__UnOmDePrisos,6133,6123
Demetrescu_Valsul.txt,ro-storiesAP-ROST/Demetrescu_Valsul.txt,Demetrescu,Valsul,Demetrescu__Valsul,5649,5647
Eminescu_Archaeus.txt,ro-storiesAP-ROST/Eminescu_Archaeus.txt,Eminescu,Archaeus,Eminescu__Archaeus,21936,21727
Eminescu_AurMarireSiAmor.txt,ro-storiesAP-ROST/Eminescu_AurMarireSiAmor.txt,Eminescu,AurMarireSiAmor,Eminescu__AurMarireSiAmor,15483,15422
Eminescu_AvatariiFaraonuluiTla.txt,ro-storiesAP-ROST/Eminescu_AvatariiFaraonuluiTla.txt,Eminescu,AvatariiFaraonuluiTla,Eminescu__AvatariiFaraonuluiTla,94186,91274
Eminescu_BortaVantului.txt,ro-storiesAP-ROST/Eminescu_BortaVantului.txt,Eminescu,BortaVantului,Eminescu__BortaVantului,4037,3996
Eminescu_CalinNebunul.txt,ro-storiesAP-ROST/Eminescu_CalinNebunul.txt,Eminescu,CalinNebunul,Eminescu__CalinNebunul,17418,17219
Eminescu_Cezara.txt,ro-storiesAP-ROST/Eminescu_Cezara.txt,Eminescu,Cezara,Eminescu__Cezara,59556,58591
Eminescu_ComoaraMisterioasa.txt,ro-storiesAP-ROST/Eminescu_ComoaraMisterioasa.txt,Eminescu,ComoaraMisterioasa,Eminescu__ComoaraMisterioasa,33083,33038
Eminescu_Contrapagina.txt,ro-storiesAP-ROST/Eminescu_Contrapagina.txt,Eminescu,Contrapagina,Eminescu__Contrapagina,8736,8665
Eminescu_DupaAceastaIntamplareMinunata.txt,ro-storiesAP-ROST/Eminescu_DupaAceastaIntamplareMinunata.txt,Eminescu,DupaAceastaIntamplareMinunata,Eminescu__DupaAceastaIntamplareMinunata,7931,7897
Eminescu_FatFrumosDinLacrima.txt,ro-storiesAP-ROST/Eminescu_FatFrumosDinLacrima.txt,Eminescu,FatFrumosDinLacrima,Eminescu__FatFrumosDinLacrima,39856,39627
Eminescu_FinulLuiDumnezeu.txt,ro-storiesAP-ROST/Eminescu_FinulLuiDumnezeu.txt,Eminescu,FinulLuiDumnezeu,Eminescu__FinulLuiDumnezeu,16007,15813
Eminescu_Fragmentarium.txt,ro-storiesAP-ROST/Eminescu_Fragmentarium.txt,Eminescu,Fragmentarium,Eminescu__Fragmentarium,6116,6083
Eminescu_FrumoasaLumii.txt,ro-storiesAP-ROST/Eminescu_FrumoasaLumii.txt,Eminescu,FrumoasaLumii,Eminescu__FrumoasaLumii,24325,24199
Eminescu_GeniuPustiu.txt,ro-storiesAP-ROST/Eminescu_GeniuPustiu.txt,Eminescu,GeniuPustiu,Eminescu__GeniuPustiu,171878,170837
Eminescu_IconostasSiFragmentarium.txt,ro-storiesAP-ROST/Eminescu_IconostasSiFragmentarium.txt,Eminescu,IconostasSiFragmentarium,Eminescu__IconostasSiFragmentarium,24359,24141
Eminescu_LaAniversara.txt,ro-storiesAP-ROST/Eminescu_LaAniversara.txt,Eminescu,LaAniversara,Eminescu__LaAniversara,10100,9903
Eminescu_LaCurteaCuconuluiVasileCreanga.txt,ro-storiesAP-ROST/Eminescu_LaCurteaCuconuluiVasileCreanga.txt,Eminescu,LaCurteaCuconuluiVasileCreanga,Eminescu__LaCurteaCuconuluiVasileCreanga,22259,22207
Eminescu_LegendaCantaretului.txt,ro-storiesAP-ROST/Eminescu_LegendaCantaretului.txt,Eminescu,LegendaCantaretului,Eminescu__LegendaCantaretului,2551,2543
Eminescu_MoarteaLuiIoanVestimie.txt,ro-storiesAP-ROST/Eminescu_MoarteaLuiIoanVestimie.txt,Eminescu,MoarteaLuiIoanVestimie,Eminescu__MoarteaLuiIoanVestimie,11847,11778
Eminescu_MosIosif.txt,ro-storiesAP-ROST/Eminescu_MosIosif.txt,Eminescu,MosIosif,Eminescu__MosIosif,7535,7528
Eminescu_ParinteleErmolachieChisalita.txt,ro-storiesAP-ROST/Eminescu_ParinteleErmolachieChisalita.txt,Eminescu,ParinteleErmolachieChisalita,Eminescu__ParinteleErmolachieChisalita,8367,8309
Eminescu_PePodeleleReciDeCaramida.txt,ro-storiesAP-ROST/Eminescu_PePodeleleReciDeCaramida.txt,Eminescu,PePodeleleReciDeCaramida,Eminescu__PePodeleleReciDeCaramida,11698,11569
Eminescu_Poesis.txt,ro-storiesAP-ROST/Eminescu_Poesis.txt,Eminescu,Poesis,Eminescu__Poesis,5653,5634
Eminescu_SarmanulDionis.txt,ro-storiesAP-ROST/Eminescu_SarmanulDionis.txt,Eminescu,SarmanulDionis,Eminescu__SarmanulDionis,84968,84193
Eminescu_TassoNScotia.txt,ro-storiesAP-ROST/Eminescu_TassoNScotia.txt,Eminescu,TassoNScotia,Eminescu__TassoNScotia,166275,165238
Eminescu_UmbraMea.txt,ro-storiesAP-ROST/Eminescu_UmbraMea.txt,Eminescu,UmbraMea,Eminescu__UmbraMea,10725,10703
Eminescu_VasilieFinulLuiDumnezeu.txt,ro-storiesAP-ROST/Eminescu_VasilieFinulLuiDumnezeu.txt,Eminescu,VasilieFinulLuiDumnezeu,Eminescu__VasilieFinulLuiDumnezeu,9244,9167
Filimon_ArteleSiStiintileInRomania.txt,ro-storiesAP-ROST/Filimon_ArteleSiStiintileInRomania.txt,Filimon,ArteleSiStiintileInRomania,Filimon__ArteleSiStiintileInRomania,7099,7077
Filimon_AscanioSiEleonora.txt,ro-storiesAP-ROST/Filimon_AscanioSiEleonora.txt,Filimon,AscanioSiEleonora,Filimon__AscanioSiEleonora,28830,28623
Filimon_BabaHirca.txt,ro-storiesAP-ROST/Filimon_BabaHirca.txt,Filimon,BabaHirca,Filimon__BabaHirca,8147,8128
Filimon_CiocoiiVechiSiNoi-CheraDuduca.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-CheraDuduca.txt,Filimon,CiocoiiVechiSiNoi-CheraDuduca,Filimon__CiocoiiVechiSiNoi,14357,14284
Filimon_CiocoiiVechiSiNoi-DinuPaturica.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-DinuPaturica.txt,Filimon,CiocoiiVechiSiNoi-DinuPaturica,Filimon__CiocoiiVechiSiNoi,7703,7679
Filimon_CiocoiiVechiSiNoi-EducatiuneaCiocoiului.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-EducatiuneaCiocoiului.txt,Filimon,CiocoiiVechiSiNoi-EducatiuneaCiocoiului,Filimon__CiocoiiVechiSiNoi,14937,14850
Filimon_CiocoiiVechiSiNoi-IpocritiiInLupta.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-IpocritiiInLupta.txt,Filimon,CiocoiiVechiSiNoi-IpocritiiInLupta,Filimon__CiocoiiVechiSiNoi,13556,13478
Filimon_CiocoiiVechiSiNoi-PostelniculAndronacheTuzluc.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-PostelniculAndronacheTuzluc.txt,Filimon,CiocoiiVechiSiNoi-PostelniculAndronacheTuzluc,Filimon__CiocoiiVechiSiNoi,18268,18190
Filimon_CiocoiiVechiSiNoi-RomanulSiFanariotul.txt,ro-storiesAP-ROST/Filimon_CiocoiiVechiSiNoi-RomanulSiFanariotul.txt,Filimon,CiocoiiVechiSiNoi-RomanulSiFanariotul,Filimon__CiocoiiVechiSiNoi,4694,4668
Filimon_DespreNouaTrupaItaliana.txt,ro-storiesAP-ROST/Filimon_DespreNouaTrupaItaliana.txt,Filimon,DespreNouaTrupaItaliana,Filimon__DespreNouaTrupaItaliana,9006,8983
Filimon_DespreTeatrulItalian.txt,ro-storiesAP-ROST/Filimon_DespreTeatrulItalian.txt,Filimon,DespreTeatrulItalian,Filimon__DespreTeatrulItalian,7871,7854
Filimon_DespreTeatrulItalian2.txt,ro-storiesAP-ROST/Filimon_DespreTeatrulItalian2.txt,Filimon,DespreTeatrulItalian2,Filimon__DespreTeatrulItalian2,14450,14420
Filimon_DespreTeatrulItalianImpresiuni1858.txt,ro-storiesAP-ROST/Filimon_DespreTeatrulItalianImpresiuni1858.txt,Filimon,DespreTeatrulItalianImpresiuni1858,Filimon__DespreTeatrulItalianImpresiuni1858,8339,8298
Filimon_DonPasqualeOperaComicaInTreiActe.txt,ro-storiesAP-ROST/Filimon_DonPasqualeOperaComicaInTreiActe.txt,Filimon,DonPasqualeOperaComicaInTreiActe,Filimon__DonPasqualeOperaComicaInTreiActe,7570,7549
Filimon_ErnaniOperaSerieIn4Acte.txt,ro-storiesAP-ROST/Filimon_ErnaniOperaSerieIn4Acte.txt,Filimon,ErnaniOperaSerieIn4Acte,Filimon__ErnaniOperaSerieIn4Acte,3103,3090
Filimon_GhibeliniSiGuelfiSauDiferitePartideMuzicale.txt,ro-storiesAP-ROST/Filimon_GhibeliniSiGuelfiSauDiferitePartideMuzicale.txt,Filimon,GhibeliniSiGuelfiSauDiferitePartideMuzicale,Filimon__GhibeliniSiGuelfiSauDiferitePartideMuzicale,9237,9217
Filimon_IlBarbiereDiSevilla.txt,ro-storiesAP-ROST/Filimon_IlBarbiereDiSevilla.txt,Filimon,IlBarbiereDiSevilla,Filimon__IlBarbiereDiSevilla,10682,10649
Filimon_ImpresiuniDeLaOperaFavoritaDeDonizetti.txt,ro-storiesAP-ROST/Filimon_ImpresiuniDeLaOperaFavoritaDeDonizetti.txt,Filimon,ImpresiuniDeLaOperaFavoritaDeDonizetti,Filimon__ImpresiuniDeLaOperaFavoritaDeDonizetti,8646,8631
Filimon_InfluentaCometuluiAsupraArtistilor.txt,ro-storiesAP-ROST/Filimon_InfluentaCometuluiAsupraArtistilor.txt,Filimon,InfluentaCometuluiAsupraArtistilor,Filimon__InfluentaCometuluiAsupraArtistilor,8505,8492
Filimon_JoculBanatean.txt,ro-storiesAP-ROST/Filimon_JoculBanatean.txt,Filimon,JoculBanatean,Filimon__JoculBanatean,8531,8494
Filimon_LautariiSiCompozitiunileLor.txt,ro-storiesAP-ROST/Filimon_LautariiSiCompozitiunileLor.txt,Filimon,LautariiSiCompozitiunileLor,Filimon__LautariiSiCompozitiunileLor,12611,12565
Filimon_LuciaDiLammermoor.txt,ro-storiesAP-ROST/Filimon_LuciaDiLammermoor.txt,Filimon,LuciaDiLammermoor,Filimon__LuciaDiLammermoor,8983,8945
Filimon_MACanini.txt,ro-storiesAP-ROST/Filimon_MACanini.txt,Filimon,MACanini,Filimon__MACanini,1016,1016
Filimon_MateoCipriani.txt,ro-storiesAP-ROST/Filimon_MateoCipriani.txt,Filimon,MateoCipriani,Filimon__MateoCipriani,73165,72778
Filimon_NenorocirileUnuiSlujnicarSauGentilomiiDeMahala.txt,ro-storiesAP-ROST/Filimon_NenorocirileUnuiSlujnicarSauGentilomiiDeMahala.txt,Filimon,NenorocirileUnuiSlujnicarSauGentilomiiDeMahala,Filimon__NenorocirileUnuiSlujnicarSauGentilomiiDeMahala,62001,61269
Filimon_OCantatritaDeUlita.txt,ro-storiesAP-ROST/Filimon_OCantatritaDeUlita.txt,Filimon,OCantatritaDeUlita,Filimon__OCantatritaDeUlita,12441,12393
Filimon_OmulDeFloriCuBarbaDeMatase.txt,ro-storiesAP-ROST/Filimon_OmulDeFloriCuBarbaDeMatase.txt,Filimon,OmulDeFloriCuBarbaDeMatase,Filimon__OmulDeFloriCuBarbaDeMatase,19088,18994
Filimon_OmulDePiatra.txt,ro-storiesAP-ROST/Filimon_OmulDePiatra.txt,Filimon,OmulDePiatra,Filimon__OmulDePiatra,14894,14832
Filimon_OrasulBergamoSiMonumentulMaestruluiGDonizetti.txt,ro-storiesAP-ROST/Filimon_OrasulBergamoSiMonumentulMaestruluiGDonizetti.txt,Filimon,OrasulBergamoSiMonumentulMaestruluiGDonizetti,Filimon__OrasulBergamoSiMonumentulMaestruluiGDonizetti,36228,36096
Filimon_ParalelismIntreFostaDirectiuneSiCeleDeAstazi.txt,ro-storiesAP-ROST/Filimon_ParalelismIntreFostaDirectiuneSiCeleDeAstazi.txt,Filimon,ParalelismIntreFostaDirectiuneSiCeleDeAstazi,Filimon__ParalelismIntreFostaDirectiuneSiCeleDeAstazi,8045,8040
Filimon_RomanNazdravan.txt,ro-storiesAP-ROST/Filimon_RomanNazdravan.txt,Filimon,RomanNazdravan,Filimon__RomanNazdravan,10619,10541
Filimon_SchitaBiograficaAsupraCelebruluiViolonistPaganini.txt,ro-storiesAP-ROST/Filimon_SchitaBiograficaAsupraCelebruluiViolonistPaganini.txt,Filimon,SchitaBiograficaAsupraCelebruluiViolonistPaganini,Filimon__SchitaBiograficaAsupraCelebruluiViolonistPaganini,34650,34605
Filimon_SchitaBiograficaAsupraMaestruluiBellini.txt,ro-storiesAP-ROST/Filimon_SchitaBiograficaAsupraMaestruluiBellini.txt,Filimon,SchitaBiograficaAsupraMaestruluiBellini,Filimon__SchitaBiograficaAsupraMaestruluiBellini,9555,9538
Filimon_SchitaDinViataSiScrierileDonizetti.txt,ro-storiesAP-ROST/Filimon_SchitaDinViataSiScrierileDonizetti.txt,Filimon,SchitaDinViataSiScrierileDonizetti,Filimon__SchitaDinViataSiScrierileDonizetti,9729,9711
Filimon_SchiteTraseDinViataSiScrierileMuzicaleVerdi.txt,ro-storiesAP-ROST/Filimon_SchiteTraseDinViataSiScrierileMuzicaleVerdi.txt,Filimon,SchiteTraseDinViataSiScrierileMuzicaleVerdi,Filimon__SchiteTraseDinViataSiScrierileMuzicaleVerdi,20606,20559
Garleanu_BoierulIorguBuhtea.txt,ro-storiesAP-ROST/Garleanu_BoierulIorguBuhtea.txt,Garleanu,BoierulIorguBuhtea,Garleanu__BoierulIorguBuhtea,32556,32440
Garleanu_CaSoarele.txt,ro-storiesAP-ROST/Garleanu_CaSoarele.txt,Garleanu,CaSoarele,Garleanu__CaSoarele,2883,2874
Garleanu_Calul.txt,ro-storiesAP-ROST/Garleanu_Calul.txt,Garleanu,Calul,Garleanu__Calul,6671,6656
Garleanu_CandStapanulNuIAcasa.txt,ro-storiesAP-ROST/Garleanu_CandStapanulNuIAcasa.txt,Garleanu,CandStapanulNuIAcasa,Garleanu__CandStapanulNuIAcasa,3780,3773
Garleanu_Cantaretul.txt,ro-storiesAP-ROST/Garleanu_Cantaretul.txt,Garleanu,Cantaretul,Garleanu__Cantaretul,2592,2589
Garleanu_Caprioara.txt,ro-storiesAP-ROST/Garleanu_Caprioara.txt,Garleanu,Caprioara,Garleanu__Caprioara,2373,2368
Garleanu_CatUnFirDeNeghina.txt,ro-storiesAP-ROST/Garleanu_CatUnFirDeNeghina.txt,Garleanu,CatUnFirDeNeghina,Garleanu__CatUnFirDeNeghina,3485,3466
Garleanu_CeaDintaiDurere.txt,ro-storiesAP-ROST/Garleanu_CeaDintaiDurere.txt,Garleanu,CeaDintaiDurere,Garleanu__CeaDintaiDurere,8818,8793
Garleanu_CiocCiocCioc.txt,ro-storiesAP-ROST/Garleanu_CiocCiocCioc.txt,Garleanu,CiocCiocCioc,Garleanu__CiocCiocCioc,4384,4358
Garleanu_Cocosul.txt,ro-storiesAP-ROST/Garleanu_Cocosul.txt,Garleanu,Cocosul,Garleanu__Cocosul,3684,3680
Garleanu_Colonelul.txt,ro-storiesAP-ROST/Garleanu_Colonelul.txt,Garleanu,Colonelul,Garleanu__Colonelul,7950,7934
Garleanu_Comoara.txt,ro-storiesAP-ROST/Garleanu_Comoara.txt,Garleanu,Comoara,Garleanu__Comoara,8294,8202
Garleanu_Demisia.txt,ro-storiesAP-ROST/Garleanu_Demisia.txt,Garleanu,Demisia,Garleanu__Demisia,10238,10106
Garleanu_FetitaMamei.txt,ro-storiesAP-ROST/Garleanu_FetitaMamei.txt,Garleanu,FetitaMamei,Garleanu__FetitaMamei,32606,32606
Garleanu_Filozoful.txt,ro-storiesAP-ROST/Garleanu_Filozoful.txt,Garleanu,Filozoful,Garleanu__Filozoful,2639,2636
Garleanu_Fricosul.txt,ro-storiesAP-ROST/Garleanu_Fricosul.txt,Garleanu,Fricosul,Garleanu__Fricosul,1768,1747
Garleanu_Frunza.txt,ro-storiesAP-ROST/Garleanu_Frunza.txt,Garleanu,Frunza,Garleanu__Frunza,4424,4404
Garleanu_Furnica.txt,ro-storiesAP-ROST/Garleanu_Furnica.txt,Garleanu,Furnica,Garleanu__Furnica,19207,19034
Garleanu_Gandacelul.txt,ro-storiesAP-ROST/Garleanu_Gandacelul.txt,Garleanu,Gandacelul,Garleanu__Gandacelul,3102,3095
Garleanu_Gaza.txt,ro-storiesAP-ROST/Garleanu_Gaza.txt,Garleanu,Gaza,Garleanu__Gaza,4556,4548
Garleanu_Grivei.txt,ro-storiesAP-ROST/Garleanu_Grivei.txt,Garleanu,Grivei,Garleanu__Grivei,4175,4163
Garleanu_Hoinar.txt,ro-storiesAP-ROST/Garleanu_Hoinar.txt,Garleanu,Hoinar,Garleanu__Hoinar,5660,5639
Garleanu_InCurteaMea.txt,ro-storiesAP-ROST/Garleanu_InCurteaMea.txt,Garleanu,InCurteaMea,Garleanu__InCurteaMea,4192,4181
Garleanu_InFelDeFelDeFete.txt,ro-storiesAP-ROST/Garleanu_InFelDeFelDeFete.txt,Garleanu,InFelDeFelDeFete,Garleanu__InFelDeFelDeFete,5961,5937
Garleanu_LaMoarte.txt,ro-storiesAP-ROST/Garleanu_LaMoarte.txt,Garleanu,LaMoarte,Garleanu__LaMoarte,9292,9290
Garleanu_Luptatorii.txt,ro-storiesAP-ROST/Garleanu_Luptatorii.txt,Garleanu,Luptatorii,Garleanu__Luptatorii,3803,3791
Garleanu_Marinimie.txt,ro-storiesAP-ROST/Garleanu_Marinimie.txt,Garleanu,Marinimie,Garleanu__Marinimie,1630,1624
Garleanu_MesterulDeOglinzi.txt,ro-storiesAP-ROST/Garleanu_MesterulDeOglinzi.txt,Garleanu,MesterulDeOglinzi,Garleanu__MesterulDeOglinzi,4200,4188
Garleanu_Musafirul.txt,ro-storiesAP-ROST/Garleanu_Musafirul.txt,Garleanu,Musafirul,Garleanu__Musafirul,2051,2046
Garleanu_Nadisanca.txt,ro-storiesAP-ROST/Garleanu_Nadisanca.txt,Garleanu,Nadisanca,Garleanu__Nadisanca,7301,7295
Garleanu_NegustorulMeremet.txt,ro-storiesAP-ROST/Garleanu_NegustorulMeremet.txt,Garleanu,NegustorulMeremet,Garleanu__NegustorulMeremet,17861,17799
Garleanu_NuculLuiOdobac.txt,ro-storiesAP-ROST/Garleanu_NuculLuiOdobac.txt,Garleanu,NuculLuiOdobac,Garleanu__NuculLuiOdobac,32461,32323
Garleanu_OmMilostiv.txt,ro-storiesAP-ROST/Garleanu_OmMilostiv.txt,Garleanu,OmMilostiv,Garleanu__OmMilostiv,12346,12041
Garleanu_Oratorul.txt,ro-storiesAP-ROST/Garleanu_Oratorul.txt,Garleanu,Oratorul,Garleanu__Oratorul,8264,8248
Garleanu_Parasita.txt,ro-storiesAP-ROST/Garleanu_Parasita.txt,Garleanu,Parasita,Garleanu__Parasita,5090,5085
Garleanu_PasareDeNoapte.txt,ro-storiesAP-ROST/Garleanu_PasareDeNoapte.txt,Garleanu,PasareDeNoapte,Garleanu__PasareDeNoapte,2649,2641
Garleanu_Primavara.txt,ro-storiesAP-ROST/Garleanu_Primavara.txt,Garleanu,Primavara,Garleanu__Primavara,8369,8327
Garleanu_Prizonierul.txt,ro-storiesAP-ROST/Garleanu_Prizonierul.txt,Garleanu,Prizonierul,Garleanu__Prizonierul,14265,14265
Garleanu_Punga.txt,ro-storiesAP-ROST/Garleanu_Punga.txt,Garleanu,Punga,Garleanu__Punga,21427,21243
Garleanu_Santinela.txt,ro-storiesAP-ROST/Garleanu_Santinela.txt,Garleanu,Santinela,Garleanu__Santinela,10806,10806
Garleanu_Saracutul.txt,ro-storiesAP-ROST/Garleanu_Saracutul.txt,Garleanu,Saracutul,Garleanu__Saracutul,2710,2707
Garleanu_SineturileConuluiGheorghies.txt,ro-storiesAP-ROST/Garleanu_SineturileConuluiGheorghies.txt,Garleanu,SineturileConuluiGheorghies,Garleanu__SineturileConuluiGheorghies,8803,8765
Garleanu_Singuraticii.txt,ro-storiesAP-ROST/Garleanu_Singuraticii.txt,Garleanu,Singuraticii,Garleanu__Singuraticii,1623,1619
Garleanu_Sortas.txt,ro-storiesAP-ROST/Garleanu_Sortas.txt,Garleanu,Sortas,Garleanu__Sortas,5503,5403
Garleanu_Tovarasii.txt,ro-storiesAP-ROST/Garleanu_Tovarasii.txt,Garleanu,Tovarasii,Garleanu__Tovarasii,4492,4469
Garleanu_Trandafirul.txt,ro-storiesAP-ROST/Garleanu_Trandafirul.txt,Garleanu,Trandafirul,Garleanu__Trandafirul,3058,3052
Garleanu_Ucigasul.txt,ro-storiesAP-ROST/Garleanu_Ucigasul.txt,Garleanu,Ucigasul,Garleanu__Ucigasul,5961,5908
Garleanu_Voinicul.txt,ro-storiesAP-ROST/Garleanu_Voinicul.txt,Garleanu,Voinicul,Garleanu__Voinicul,2108,2104
Garleanu_Vulturul.txt,ro-storiesAP-ROST/Garleanu_Vulturul.txt,Garleanu,Vulturul,Garleanu__Vulturul,3552,3543
Garleanu_ΓÇïCalatoare.txt,ro-storiesAP-ROST/Garleanu_ΓÇïCalatoare.txt,Garleanu,ΓÇïCalatoare,Garleanu__ΓÇïCalatoare,3991,3988
Garleanu_ΓÇïDupaAsemanareaLor.txt,ro-storiesAP-ROST/Garleanu_ΓÇïDupaAsemanareaLor.txt,Garleanu,ΓÇïDupaAsemanareaLor,Garleanu__ΓÇïDupaAsemanareaLor,3461,3428
Garleanu_ΓÇïMaiSus.txt,ro-storiesAP-ROST/Garleanu_ΓÇïMaiSus.txt,Garleanu,ΓÇïMaiSus,Garleanu__ΓÇïMaiSus,1900,1883
Garleanu_ΓÇïMusculita.txt,ro-storiesAP-ROST/Garleanu_ΓÇïMusculita.txt,Garleanu,ΓÇïMusculita,Garleanu__ΓÇïMusculita,2787,2777
Garleanu_ΓÇïNedespartite.txt,ro-storiesAP-ROST/Garleanu_ΓÇïNedespartite.txt,Garleanu,ΓÇïNedespartite,Garleanu__ΓÇïNedespartite,2437,2429
Garleanu_ΓÇïORaza.txt,ro-storiesAP-ROST/Garleanu_ΓÇïORaza.txt,Garleanu,ΓÇïORaza,Garleanu__ΓÇïORaza,2686,2676
Iorga_ADouaCriza.txt,ro-storiesAP-ROST/Iorga_ADouaCriza.txt,Iorga,ADouaCriza,Iorga__ADouaCriza,4198,4198
Iorga_ADouaMetropolaARomanilorCleveland.txt,ro-storiesAP-ROST/Iorga_ADouaMetropolaARomanilorCleveland.txt,Iorga,ADouaMetropolaARomanilorCleveland,Iorga__ADouaMetropolaARomanilorCleveland,32716,32716
Iorga_ADouaSesiuneACamerei.txt,ro-storiesAP-ROST/Iorga_ADouaSesiuneACamerei.txt,Iorga,ADouaSesiuneACamerei,Iorga__ADouaSesiuneACamerei,17427,17427
Iorga_APatracrizaSiFormareaMinisteriuluiDeSpecialisti.txt,ro-storiesAP-ROST/Iorga_APatracrizaSiFormareaMinisteriuluiDeSpecialisti.txt,Iorga,APatracrizaSiFormareaMinisteriuluiDeSpecialisti,Iorga__APatracrizaSiFormareaMinisteriuluiDeSpecialisti,11716,11716
Iorga_ATreiaCrizaFaraRezultat.txt,ro-storiesAP-ROST/Iorga_ATreiaCrizaFaraRezultat.txt,Iorga,ATreiaCrizaFaraRezultat,Iorga__ATreiaCrizaFaraRezultat,4172,4172
Iorga_AbrudSiImprejurimilePinaLaVidra.txt,ro-storiesAP-ROST/Iorga_AbrudSiImprejurimilePinaLaVidra.txt,Iorga,AbrudSiImprejurimilePinaLaVidra,Iorga__AbrudSiImprejurimilePinaLaVidra,10673,10645
Iorga_AccidentulVladicaiCiceagov.txt,ro-storiesAP-ROST/Iorga_AccidentulVladicaiCiceagov.txt,Iorga,AccidentulVladicaiCiceagov,Iorga__AccidentulVladicaiCiceagov,2233,2231
Iorga_AcelasiDrumCernica.txt,ro-storiesAP-ROST/Iorga_AcelasiDrumCernica.txt,Iorga,AcelasiDrumCernica,Iorga__AcelasiDrumCernica,4113,4107
